timestamp,location_name,coordinates,lat,lon,speed,free_flow_speed,vehicle_count,confidence,road_closure
2026-05-26T09:00:00,Salah Salem,"30.0645,31.282",30.0645,31.282,12,79,84,0.979511,False
2026-05-26T09:15:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,10,61,53,0.919469,False
2026-05-26T09:30:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,29,57,104,0.90181,False
2026-05-26T09:45:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,23,58,65,0.871248,False
2026-05-26T10:00:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,19,62,55,0.987359,False
2026-05-26T10:15:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,28,65,113,0.9614,False
2026-05-26T10:30:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,33,56,118,0.876786,False
2026-05-26T10:45:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,11,69,72,0.867858,False
2026-05-26T11:00:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,35,55,63,0.951069,False
2026-05-26T11:15:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,63,75,15,0.880873,False
2026-05-26T11:30:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,25,64,42,0.991533,False
2026-05-26T11:45:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,55,78,23,0.981874,False
2026-05-26T12:00:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,47,62,14,0.940878,False
2026-05-26T12:15:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,37,64,34,0.858957,False
2026-05-26T12:30:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,65,67,55,0.965254,False
2026-05-26T12:45:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,38,79,62,0.878107,False
2026-05-26T13:00:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,47,68,68,0.990166,False
2026-05-26T13:15:00,Salah Salem,"30.0645,31.282",30.0645,31.282,36,67,62,0.958121,False
2026-05-26T13:30:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,60,70,27,0.969015,False
2026-05-26T13:45:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,57,73,39,0.980831,False
2026-05-26T14:00:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,45,71,67,0.913452,False
2026-05-26T14:15:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,58,64,61,0.983717,False
2026-05-26T14:30:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,63,63,29,0.917788,False
2026-05-26T14:45:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,63,66,72,0.883637,False
2026-05-26T15:00:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,32,60,23,0.965226,False
2026-05-26T15:15:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,28,68,56,0.884338,False
2026-05-26T15:30:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,53,69,58,0.904963,False
2026-05-26T15:45:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,42,74,62,0.969112,False
2026-05-26T16:00:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,16,60,43,0.965313,False
2026-05-26T16:15:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,31,60,90,0.941791,False
2026-05-26T16:30:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,19,80,113,0.879571,False
2026-05-26T16:45:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,28,64,45,0.959063,False
2026-05-26T17:00:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,24,79,58,0.877914,False
2026-05-26T17:15:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,12,77,94,0.936856,False
2026-05-26T17:30:00,Salah Salem,"30.0645,31.282",30.0645,31.282,28,80,94,0.892628,False
2026-05-26T17:45:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,30,67,47,0.972277,False
2026-05-26T18:00:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,34,77,90,0.908429,False
2026-05-26T18:15:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,10,68,98,0.948371,False
2026-05-26T18:30:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,13,69,65,0.938109,False
2026-05-26T18:45:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,11,79,78,0.853249,False
2026-05-26T19:00:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,34,71,111,0.87052,False
2026-05-26T19:15:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,32,66,55,0.872027,False
2026-05-26T19:30:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,35,65,60,0.917786,False
2026-05-26T19:45:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,35,79,98,0.881647,False
2026-05-26T20:00:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,25,57,71,0.867039,False
2026-05-26T20:15:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,27,60,66,0.968784,False
2026-05-26T20:30:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,28,63,63,0.984359,False
2026-05-26T20:45:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,22,56,99,0.87132,False
2026-05-26T21:00:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,26,63,63,0.919792,False
2026-05-26T21:15:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,53,64,45,0.982343,False
2026-05-26T21:30:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,53,60,11,0.954799,False
2026-05-26T21:45:00,Salah Salem,"30.0645,31.282",30.0645,31.282,35,67,42,0.881816,False
2026-05-26T22:00:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,25,66,58,0.924571,False
2026-05-26T22:15:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,29,74,76,0.963915,False
2026-05-26T22:30:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,44,80,42,0.906521,False
2026-05-26T22:45:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,31,75,25,0.92332,False
2026-05-26T23:00:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,56,74,24,0.890197,False
2026-05-26T23:15:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,31,68,48,0.858294,False
2026-05-26T23:30:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,43,70,30,0.874622,False
2026-05-26T23:45:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,43,62,63,0.887546,False
2026-05-27T00:00:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,32,76,43,0.901649,False
2026-05-27T00:15:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,47,77,70,0.883219,False
2026-05-27T00:30:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,52,71,80,0.936998,False
2026-05-27T00:45:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,43,55,39,0.855293,False
2026-05-27T01:00:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,42,77,57,0.960902,False
2026-05-27T01:15:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,30,62,79,0.86791,False
2026-05-27T01:30:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,27,73,42,0.924652,False
2026-05-27T01:45:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,52,60,28,0.881892,False
2026-05-27T02:00:00,Salah Salem,"30.0645,31.282",30.0645,31.282,59,64,30,0.923457,False
2026-05-27T02:15:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,61,62,26,0.98461,False
2026-05-27T02:30:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,38,74,73,0.897782,False
2026-05-27T02:45:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,45,55,30,0.921673,False
2026-05-27T03:00:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,39,74,31,0.900092,False
2026-05-27T03:15:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,50,62,39,0.921496,False
2026-05-27T03:30:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,27,73,77,0.978351,False
2026-05-27T03:45:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,53,64,26,0.859754,False
2026-05-27T04:00:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,38,62,48,0.932919,False
2026-05-27T04:15:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,47,62,23,0.996444,False
2026-05-27T04:30:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,44,72,15,0.872477,False
2026-05-27T04:45:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,61,69,60,0.919152,False
2026-05-27T05:00:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,52,62,51,0.945289,False
2026-05-27T05:15:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,61,68,67,0.86967,False
2026-05-27T05:30:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,56,69,63,0.965956,False
2026-05-27T05:45:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,56,76,57,0.9864,False
2026-05-27T06:00:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,38,56,76,0.929308,False
2026-05-27T06:15:00,Salah Salem,"30.0645,31.282",30.0645,31.282,48,78,71,0.991877,False
2026-05-27T06:30:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,37,67,70,0.908616,False
2026-05-27T06:45:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,43,69,24,0.88183,False
2026-05-27T07:00:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,35,77,63,0.985141,False
2026-05-27T07:15:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,30,58,46,0.901403,False
2026-05-27T07:30:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,14,55,89,0.988064,False
2026-05-27T07:45:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,20,58,68,0.946481,False
2026-05-27T08:00:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,23,68,120,0.857315,False
2026-05-27T08:15:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,28,64,81,0.858143,False
2026-05-27T08:30:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,15,67,116,0.970277,False
2026-05-27T08:45:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,34,72,61,0.899674,False
2026-05-27T09:00:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,11,57,65,0.930934,False
2026-05-27T09:15:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,27,72,90,0.930155,False
2026-05-27T09:30:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,32,73,55,0.992643,False
2026-05-27T09:45:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,26,73,45,0.956274,False
2026-05-27T10:00:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,13,59,119,0.982765,False
2026-05-27T10:15:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,17,59,109,0.96804,False
2026-05-27T10:30:00,Salah Salem,"30.0645,31.282",30.0645,31.282,10,76,43,0.949784,False
2026-05-27T10:45:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,14,61,57,0.995331,False
2026-05-27T11:00:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,29,59,17,0.854783,False
2026-05-27T11:15:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,38,64,77,0.921433,False
2026-05-27T11:30:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,60,77,27,0.917696,False
2026-05-27T11:45:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,27,67,43,0.967299,False
2026-05-27T12:00:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,48,55,31,0.857254,False
2026-05-27T12:15:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,65,65,66,0.96038,False
2026-05-27T12:30:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,58,72,70,0.880483,False
2026-05-27T12:45:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,46,58,34,0.860263,False
2026-05-27T13:00:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,32,77,60,0.973027,False
2026-05-27T13:15:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,48,69,59,0.87984,False
2026-05-27T13:30:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,38,67,49,0.936467,False
2026-05-27T13:45:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,29,59,76,0.904637,False
2026-05-27T14:00:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,44,66,71,0.955749,False
2026-05-27T14:15:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,59,66,58,0.870035,False
2026-05-27T14:30:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,39,78,17,0.958968,False
2026-05-27T14:45:00,Salah Salem,"30.0645,31.282",30.0645,31.282,29,76,34,0.899526,False
2026-05-27T15:00:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,49,61,70,0.890675,False
2026-05-27T15:15:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,37,64,59,0.977069,False
2026-05-27T15:30:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,59,70,23,0.932477,False
2026-05-27T15:45:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,55,62,38,0.852166,False
2026-05-27T16:00:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,33,61,96,0.938019,False
2026-05-27T16:15:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,35,61,114,0.992024,False
2026-05-27T16:30:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,35,77,59,0.879937,False
2026-05-27T16:45:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,34,67,116,0.946352,False
2026-05-27T17:00:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,28,65,56,0.962744,False
2026-05-27T17:15:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,26,58,116,0.929886,False
2026-05-27T17:30:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,15,70,117,0.949182,False
2026-05-27T17:45:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,23,55,72,0.924531,False
2026-05-27T18:00:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,23,64,81,0.947401,False
2026-05-27T18:15:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,24,69,47,0.963631,False
2026-05-27T18:30:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,11,75,113,0.866794,False
2026-05-27T18:45:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,18,80,96,0.956787,False
2026-05-27T19:00:00,Salah Salem,"30.0645,31.282",30.0645,31.282,16,75,76,0.950871,False
2026-05-27T19:15:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,21,73,74,0.91598,False
2026-05-27T19:30:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,32,68,97,0.988657,False
2026-05-27T19:45:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,13,60,71,0.888478,False
2026-05-27T20:00:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,28,71,80,0.861927,False
2026-05-27T20:15:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,17,75,82,0.94949,False
2026-05-27T20:30:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,12,73,113,0.983211,False
2026-05-27T20:45:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,12,76,58,0.854546,False
2026-05-27T21:00:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,58,58,41,0.859619,False
2026-05-27T21:15:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,60,79,33,0.967864,False
2026-05-27T21:30:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,62,72,53,0.954345,False
2026-05-27T21:45:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,54,67,74,0.964434,False
2026-05-27T22:00:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,49,58,79,0.996423,False
2026-05-27T22:15:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,51,55,55,0.851444,False
2026-05-27T22:30:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,52,60,40,0.889848,False
2026-05-27T22:45:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,51,62,29,0.943955,False
2026-05-27T23:00:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,51,63,79,0.875303,False
2026-05-27T23:15:00,Salah Salem,"30.0645,31.282",30.0645,31.282,60,63,45,0.911366,False
2026-05-27T23:30:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,28,73,36,0.919001,False
2026-05-27T23:45:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,26,70,64,0.881508,False
2026-05-28T00:00:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,36,79,30,0.880854,False
2026-05-28T00:15:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,35,57,46,0.977307,False
2026-05-28T00:30:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,33,59,73,0.979186,False
2026-05-28T00:45:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,28,79,15,0.92261,False
2026-05-28T01:00:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,54,66,56,0.852761,False
2026-05-28T01:15:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,62,62,51,0.995284,False
2026-05-28T01:30:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,29,71,29,0.964919,False
2026-05-28T01:45:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,37,74,45,0.979339,False
2026-05-28T02:00:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,39,72,69,0.934913,False
2026-05-28T02:15:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,55,76,28,0.992303,False
2026-05-28T02:30:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,60,69,79,0.948357,False
2026-05-28T02:45:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,36,71,71,0.975864,False
2026-05-28T03:00:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,28,62,74,0.922111,False
2026-05-28T03:15:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,31,78,37,0.92637,False
2026-05-28T03:30:00,Salah Salem,"30.0645,31.282",30.0645,31.282,32,55,26,0.934626,False
2026-05-28T03:45:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,33,63,74,0.902088,False
2026-05-28T04:00:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,42,69,55,0.881166,False
2026-05-28T04:15:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,29,68,74,0.939671,False
2026-05-28T04:30:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,29,76,16,0.895744,False
2026-05-28T04:45:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,27,74,29,0.932879,False
2026-05-28T05:00:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,55,55,80,0.879442,False
2026-05-28T05:15:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,44,70,60,0.860153,False
2026-05-28T05:30:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,52,79,53,0.922697,False
2026-05-28T05:45:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,44,66,12,0.942319,False
2026-05-28T06:00:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,56,71,48,0.882142,False
2026-05-28T06:15:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,64,80,37,0.936073,False
2026-05-28T06:30:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,25,65,43,0.940563,False
2026-05-28T06:45:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,64,70,26,0.996893,False
2026-05-28T07:00:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,26,57,58,0.88031,False
2026-05-28T07:15:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,26,75,91,0.918384,False
2026-05-28T07:30:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,10,78,120,0.931976,False
2026-05-28T07:45:00,Salah Salem,"30.0645,31.282",30.0645,31.282,35,60,67,0.978769,False
2026-05-28T08:00:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,12,57,113,0.871982,False
2026-05-28T08:15:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,15,68,42,0.944493,False
2026-05-28T08:30:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,16,70,111,0.948766,False
2026-05-28T08:45:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,20,58,94,0.930743,False
2026-05-28T09:00:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,12,66,82,0.985272,False
2026-05-28T09:15:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,35,73,91,0.942031,False
2026-05-28T09:30:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,31,69,41,0.959982,False
2026-05-28T09:45:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,29,57,59,0.901616,False
2026-05-28T10:00:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,18,73,119,0.979263,False
2026-05-28T10:15:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,12,68,63,0.933147,False
2026-05-28T10:30:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,17,75,110,0.854541,False
2026-05-28T10:45:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,30,73,74,0.991235,False
2026-05-28T11:00:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,65,77,49,0.932006,False
2026-05-28T11:15:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,59,59,79,0.9044,False
2026-05-28T11:30:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,42,55,16,0.97898,False
2026-05-28T11:45:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,25,59,55,0.961408,False
2026-05-28T12:00:00,Salah Salem,"30.0645,31.282",30.0645,31.282,52,79,79,0.961281,False
2026-05-28T12:15:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,63,77,42,0.943532,False
2026-05-28T12:30:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,37,73,26,0.956682,False
2026-05-28T12:45:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,62,62,20,0.924002,False
2026-05-28T13:00:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,40,76,73,0.887667,False
2026-05-28T13:15:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,40,72,58,0.988546,False
2026-05-28T13:30:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,55,76,14,0.86247,False
2026-05-28T13:45:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,65,65,72,0.857492,False
2026-05-28T14:00:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,40,69,79,0.949262,False
2026-05-28T14:15:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,38,56,18,0.870824,False
2026-05-28T14:30:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,37,64,79,0.875341,False
2026-05-28T14:45:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,26,56,48,0.917384,False
2026-05-28T15:00:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,45,66,46,0.959166,False
2026-05-28T15:15:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,61,61,70,0.924441,False
2026-05-28T15:30:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,33,55,63,0.986447,False
2026-05-28T15:45:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,25,61,20,0.898995,False
2026-05-28T16:00:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,10,69,120,0.884061,False
2026-05-28T16:15:00,Salah Salem,"30.0645,31.282",30.0645,31.282,22,78,73,0.993672,False
2026-05-28T16:30:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,23,71,115,0.956868,False
2026-05-28T16:45:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,26,63,68,0.966851,False
2026-05-28T17:00:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,14,55,79,0.942492,False
2026-05-28T17:15:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,16,71,93,0.991504,False
2026-05-28T17:30:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,17,59,54,0.94092,False
2026-05-28T17:45:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,28,67,73,0.992497,False
2026-05-28T18:00:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,13,78,105,0.949383,False
2026-05-28T18:15:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,35,80,87,0.855361,False
2026-05-28T18:30:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,32,77,40,0.900586,False
2026-05-28T18:45:00,North 90th Street,"30.0308,31.4721",30.0308,31.4721,19,57,59,0.973889,False
2026-05-28T19:00:00,South 90th Street,"30.0195,31.4326",30.0195,31.4326,19,63,102,0.985175,False
2026-05-28T19:15:00,Ring Road - Maadi,"29.9544,31.2858",29.9544,31.2858,29,77,86,0.886325,False
2026-05-28T19:30:00,October Bridge,"30.0526,31.2372",30.0526,31.2372,22,68,116,0.8793,False
2026-05-28T19:45:00,26th July Corridor,"30.0381,31.0264",30.0381,31.0264,15,69,60,0.892245,False
2026-05-28T20:00:00,Abbas El Akkad,"30.0631,31.3341",30.0631,31.3341,10,63,51,0.975898,False
2026-05-28T20:15:00,Galaa Square,"30.0398,31.2188",30.0398,31.2188,28,78,69,0.856239,False
2026-05-28T20:30:00,Salah Salem,"30.0645,31.282",30.0645,31.282,15,74,103,0.913655,False
2026-05-28T20:45:00,Autostrad - Sheraton,"30.1065,31.3711",30.1065,31.3711,18,58,44,0.908636,False
2026-05-28T21:00:00,Tahrir Square,"30.0444,31.2357",30.0444,31.2357,65,70,62,0.894457,False
2026-05-28T21:15:00,Corniche El Nil,"30.0263,31.2268",30.0263,31.2268,61,75,79,0.974163,False
2026-05-28T21:30:00,Mosheer Tantawy Axis,"30.0242,31.3486",30.0242,31.3486,65,70,63,0.985957,False
2026-05-28T21:45:00,Rod El Farag Axis,"30.0881,31.2185",30.0881,31.2185,44,72,70,0.984479,False
2026-05-28T22:00:00,Ring Road - Marg,"30.1554,31.3323",30.1554,31.3323,31,64,24,0.887123,False
2026-05-28T22:15:00,Ring Road - Moneeb,"29.9881,31.2227",29.9881,31.2227,61,61,40,0.916895,False
2026-05-28T22:30:00,Gamaat El Dowal St,"30.0543,31.2005",30.0543,31.2005,52,77,80,0.947935,False
2026-05-28T22:45:00,Faisal Street,"30.0051,31.1574",30.0051,31.1574,58,58,29,0.925028,False
